Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
203	12.45	1600	3152	0.77	87	0	0	3	1	3	42	0	0	0	0	0.00	2.59	0.66	6.39	79.85	0.00	0.00	0.00	0.00	18.43	8.57	60.54	0.00	51	0	51	97.59	80.62	0.00	0.00	2.93	13.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.27	2.71	0.00	0.97	0.00	0.00
213	13.98	1599	2944	0.84	40	0	1	0	3	4	49	0	2	0	1	0.06	0.00	0.46	1.27	76.93	0.00	2.90	0.00	0.58	17.22	0.00	68.80	0.00	51	0	51	81.85	69.95	0.00	0.00	1.29	12.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.90	1.99	0.00	0.93	0.00	0.00
443	30.21	1600	2834	0.83	60	0	0	0	2	6	49	0	1	0	0	0.00	0.00	0.13	1.52	62.49	0.00	0.06	0.00	0.00	27.75	1.98	40.06	0.00	51	0	51	187.73	105.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.02	3.83	0.00	1.09	0.00	0.00
303	18.70	1600	3131	0.90	59	0	0	0	3	2	61	0	15	0	0	0.00	0.00	0.30	0.93	65.33	0.00	16.04	0.00	0.00	19.24	1.69	59.76	0.61	51	0	51	161.62	92.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.35	3.61	0.00	1.20	0.00	0.00
371	20.86	1600	3440	0.89	73	0	0	0	4	3	37	0	14	0	0	0.00	0.00	0.64	1.03	62.12	0.00	24.55	0.00	0.00	25.17	0.56	50.39	3.01	51	0	51	183.39	116.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.16	4.83	0.00	1.34	0.00	0.00
302	18.32	1600	3184	0.66	63	0	0	0	3	3	53	0	3	0	0	0.00	0.00	0.54	0.99	81.47	0.00	1.37	0.00	0.00	18.91	0.68	62.09	0.00	51	0	51	145.60	102.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.41	3.50	0.00	1.20	0.00	0.00
184	11.56	1600	3084	0.83	49	0	0	0	1	1	43	0	4	0	0	0.00	0.00	0.09	0.57	80.66	0.00	7.16	0.00	0.00	15.86	1.00	71.57	0.00	51	0	51	90.47	79.48	0.00	0.00	2.71	13.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.47	2.53	0.00	0.93	0.00	0.00
186	11.62	1600	3100	0.83	42	0	0	0	2	2	41	0	5	0	0	0.00	0.00	0.28	0.50	79.21	0.00	8.90	0.00	0.00	15.46	0.00	72.92	0.00	51	0	51	93.31	81.24	0.00	0.00	0.99	14.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.56	2.42	0.00	1.14	0.00	0.00
185	11.59	1600	3092	0.83	41	0	0	0	1	1	34	0	11	0	0	0.00	0.00	0.13	0.44	69.43	0.00	18.65	0.00	0.00	15.15	0.00	69.28	3.97	51	0	51	90.52	80.01	0.00	0.00	2.64	14.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.20	2.26	0.00	0.93	0.00	0.00
185	11.51	1600	3105	0.83	49	0	0	0	1	0	35	0	11	0	0	0.00	0.00	0.26	0.00	67.03	0.00	21.80	0.00	0.00	15.96	0.00	66.77	5.76	51	0	51	90.07	79.75	0.00	0.00	2.50	14.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.13	2.14	0.00	0.94	0.00	0.00
