Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
243	15.19	1599	3095	0.82	84	0	0	3	3	5	37	0	4	0	0	0.00	3.77	1.07	7.11	66.46	0.00	6.70	0.00	0.00	24.35	7.55	52.90	0.00	50	0	51	101.35	77.71	0.00	0.00	2.01	13.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.92	2.65	0.00	0.92	0.00	0.00
455	28.52	1600	3088	0.82	56	0	0	0	2	1	45	0	0	0	0	0.00	0.00	0.30	0.09	71.22	0.00	0.00	0.00	0.00	27.65	0.00	43.83	0.00	51	0	51	200.08	103.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.60	4.27	0.00	1.36	0.00	0.00
369	24.66	1600	2897	0.85	41	0	0	0	4	5	49	0	0	0	0	0.00	0.00	0.71	1.98	68.13	0.00	0.00	0.00	0.00	22.83	1.62	50.89	0.00	50	0	50	185.35	86.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.66	3.79	0.00	1.02	0.00	0.00
336	19.23	1600	3379	0.91	57	0	0	1	2	5	47	0	2	0	0	0.00	0.02	0.05	1.18	84.93	0.00	2.36	0.00	0.00	21.71	0.00	59.06	0.00	52	0	52	174.66	113.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.45	4.54	0.00	1.37	0.00	0.00
393	28.56	1600	2661	0.78	49	0	0	0	2	3	45	0	2	0	0	0.00	0.00	0.22	1.12	58.77	0.00	1.60	0.00	0.00	23.20	1.57	46.66	0.00	52	0	52	168.47	96.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.17	3.31	0.00	0.83	0.00	0.00
267	13.88	1600	3729	0.69	58	0	0	0	0	2	50	0	2	0	0	0.00	0.00	0.00	0.98	100.09	0.00	3.09	0.00	0.00	15.19	0.94	69.99	0.00	50	0	50	123.22	88.63	0.00	0.00	1.68	12.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.28	3.42	0.00	1.42	0.00	0.00
184	11.57	1601	3070	0.84	41	0	0	0	1	2	32	0	12	0	0	0.00	0.00	0.06	0.87	67.83	0.00	19.26	0.00	0.00	14.96	0.83	69.67	2.98	50	0	52	92.90	80.84	0.00	0.00	0.90	15.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.33	2.43	0.00	0.93	0.00	0.00
184	11.49	1600	3099	0.83	41	0	0	0	1	0	35	0	10	0	0	0.00	0.00	0.23	0.00	71.06	0.00	17.67	0.00	0.00	15.37	0.00	73.13	0.00	50	0	51	90.38	79.97	0.00	0.00	1.85	15.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.45	2.25	0.00	1.14	0.00	0.00
183	11.46	1599	3085	0.84	50	0	0	0	1	1	35	0	12	0	0	0.00	0.00	0.28	0.64	65.59	0.00	22.09	0.00	0.00	15.80	1.13	71.61	0.00	50	0	52	89.64	79.81	0.00	0.00	1.88	15.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.19	2.22	0.00	0.93	0.00	0.00
185	11.53	1601	3102	0.83	42	0	0	0	3	3	36	0	9	0	0	0.00	0.00	0.40	0.75	72.46	0.00	15.43	0.00	0.00	15.43	0.00	67.09	5.95	50	0	51	93.28	80.28	0.00	0.00	0.95	15.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.64	2.46	0.00	1.14	0.00	0.00
