Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
430	23.80	1600	3498	0.61	119	0	0	4	2	7	58	0	4	0	0	0.00	2.41	0.30	2.06	75.64	0.00	6.15	0.00	0.00	28.87	1.73	45.60	0.00	48	0	48	211.71	103.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.70	5.03	0.00	1.42	0.00	0.00
570	30.56	1600	3611	0.68	63	0	0	2	5	3	43	0	0	0	0	0.00	0.05	1.15	1.98	78.27	0.00	0.00	0.00	0.00	24.51	2.21	42.72	0.00	48	0	48	241.01	104.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.93	5.52	0.00	1.39	0.00	0.00
372	28.50	1600	2527	0.80	43	0	0	1	1	4	42	0	2	0	0	0.00	0.01	0.16	1.23	55.35	0.00	1.86	0.00	0.00	22.65	1.85	47.00	0.00	48	0	48	168.40	96.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.06	3.20	0.00	0.95	0.00	0.00
284	14.01	1599	3920	0.70	59	0	0	1	3	3	52	0	2	0	1	0.00	0.02	0.55	0.91	103.35	0.00	3.71	0.00	0.78	16.92	0.66	68.41	0.00	48	0	48	127.50	89.80	0.00	0.00	0.76	10.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.16	3.74	0.00	1.41	0.00	0.00
190	11.85	1601	3105	0.83	49	0	0	0	1	0	39	0	7	0	0	0.00	0.00	0.26	0.00	73.53	0.00	14.98	0.00	0.00	16.10	0.00	72.05	0.00	48	0	48	93.00	80.06	0.00	0.00	1.96	14.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.55	2.56	0.00	0.95	0.00	0.00
184	11.57	1601	3073	0.83	41	0	0	0	2	1	32	0	12	0	0	0.00	0.00	0.41	0.48	62.67	0.00	24.54	0.00	0.00	15.06	0.00	65.94	7.43	47	0	48	92.60	80.83	0.00	0.00	0.90	14.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.49	2.31	0.00	1.12	0.00	0.00
191	11.84	1600	3117	0.82	41	0	0	0	1	1	37	0	8	0	0	0.00	0.00	0.06	0.39	73.08	0.00	15.60	0.00	0.00	15.21	0.00	72.96	0.00	48	0	48	91.48	80.76	0.00	0.00	1.79	14.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.29	2.40	0.00	0.94	0.00	0.00
186	11.59	1600	3110	0.83	51	0	0	0	1	1	31	0	14	0	0	0.00	0.00	0.27	0.66	58.74	0.00	29.53	0.00	0.00	15.59	1.17	61.31	10.34	48	0	48	91.28	79.66	0.00	0.00	1.84	15.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.38	2.30	0.00	0.95	0.00	0.00
186	11.68	1600	3075	0.83	40	0	0	1	2	4	39	0	8	0	0	0.00	0.02	0.09	0.72	71.02	0.00	16.27	0.00	0.00	15.30	0.00	73.01	0.00	48	0	48	93.66	80.62	0.00	0.00	1.23	15.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.22	2.17	0.00	1.11	0.00	0.00
187	11.68	1601	3095	0.82	41	0	0	0	1	0	37	0	8	0	0	0.00	0.00	0.17	0.00	73.65	0.00	14.81	0.00	0.00	15.20	0.00	73.12	0.00	48	0	48	90.54	80.11	0.00	0.00	1.89	15.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.62	2.48	0.00	0.95	0.00	0.00
