Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
214	13.66	1595	3038	0.73	94	0	0	3	7	3	43	0	0	0	0	0.00	4.07	3.52	2.88	74.65	0.00	0.00	0.00	0.00	25.27	5.45	55.63	0.00	50	0	51	96.94	80.51	0.00	0.00	2.13	3.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.47	2.93	0.00	1.10	0.00	0.00
388	27.71	1600	2708	0.84	48	0	0	1	2	4	41	0	0	0	0	0.00	0.00	0.23	1.71	61.54	0.00	0.00	0.00	0.00	22.15	0.00	50.14	0.00	51	0	51	159.12	98.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.29	3.27	0.00	1.12	0.00	0.00
414	26.74	1600	2996	0.84	58	0	0	0	2	5	54	0	3	0	0	0.00	0.00	0.34	2.12	65.54	0.00	3.23	0.00	0.00	25.32	2.94	45.00	0.00	51	0	51	191.65	91.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.13	4.04	0.00	0.98	0.00	0.00
324	18.78	1600	3337	0.94	57	0	0	0	0	2	47	0	10	0	0	0.00	0.00	0.00	0.75	73.98	0.00	13.14	0.00	0.00	19.36	0.79	61.08	0.00	51	0	51	153.59	95.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.74	3.87	0.00	1.25	0.00	0.00
431	23.89	1600	3488	0.71	67	0	1	0	4	2	49	0	6	0	0	0.05	0.00	0.70	0.66	79.50	0.00	5.32	0.00	0.00	27.23	0.97	47.91	0.00	50	0	50	184.21	116.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.56	4.81	0.00	1.39	0.00	0.00
193	12.02	1599	3112	0.82	40	0	0	0	2	4	42	0	3	0	0	0.00	0.00	0.26	1.18	85.96	0.00	1.43	0.00	0.00	15.51	0.00	72.48	0.00	50	0	51	125.83	83.13	0.00	0.00	1.79	14.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.26	2.97	0.00	1.19	0.00	0.00
187	11.66	1601	3107	0.82	49	0	0	0	1	1	41	0	5	0	0	0.00	0.00	0.13	0.66	81.18	0.00	7.07	0.00	0.00	15.62	1.15	70.56	1.01	50	0	51	89.79	79.62	0.00	0.00	3.10	13.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.14	2.19	0.00	0.93	0.00	0.00
181	11.40	1600	3080	0.83	41	0	0	0	2	4	40	0	6	0	0	0.00	0.00	0.26	1.42	78.40	0.00	8.45	0.00	0.00	15.46	1.39	69.28	2.47	50	0	51	92.77	80.64	0.00	0.00	2.32	12.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.47	2.36	0.00	1.13	0.00	0.00
188	11.68	1600	3115	0.83	41	0	0	0	1	1	36	0	10	0	0	0.00	0.00	0.15	0.44	72.61	0.00	16.05	0.00	0.00	15.25	0.00	69.41	3.66	50	0	50	91.11	80.55	0.00	0.00	1.78	14.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.14	2.30	0.00	0.93	0.00	0.00
185	11.53	1599	3099	0.83	49	0	0	0	1	1	38	0	8	0	0	0.00	0.00	0.26	0.63	70.66	0.00	17.38	0.00	0.00	15.84	1.09	71.54	0.00	50	0	51	89.78	79.54	0.00	0.00	2.68	14.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.38	2.27	0.00	0.94	0.00	0.00
