Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
281	17.64	1600	3082	0.78	82	0	0	3	5	7	38	0	0	0	0	0.00	4.74	3.27	8.18	66.15	0.00	0.00	0.00	0.00	25.64	8.71	48.01	0.00	50	0	50	113.07	78.75	0.00	0.00	1.20	5.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.76	3.12	0.00	1.19	0.00	0.00
529	33.13	1600	3087	0.82	47	0	0	2	5	4	38	0	0	0	0	0.00	0.04	1.66	1.88	63.43	0.00	0.00	0.00	0.00	31.18	2.51	33.18	0.00	51	0	51	199.29	103.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.95	4.41	0.00	1.33	0.00	0.00
310	20.89	1600	2873	0.85	50	0	0	1	3	3	49	0	6	0	0	0.00	0.00	0.65	1.50	64.22	0.00	7.35	0.00	0.00	19.10	2.30	57.71	0.00	51	0	51	170.97	82.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.32	3.55	0.00	0.82	0.00	0.00
304	18.50	1600	3179	0.94	56	0	0	0	2	1	50	0	13	0	0	0.00	0.00	0.19	0.31	66.92	0.00	16.61	0.00	0.00	17.85	0.51	61.87	1.28	52	0	52	132.94	85.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.70	3.25	0.00	1.09	0.00	0.00
338	19.72	1600	3315	0.69	76	0	0	2	3	6	55	0	3	0	0	0.00	0.03	0.42	1.29	81.88	0.00	2.74	0.00	0.00	24.85	0.74	54.69	0.00	51	0	51	183.62	133.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.93	4.41	0.00	1.52	0.00	0.00
188	11.84	1600	3076	0.83	47	0	0	0	1	1	41	0	5	0	0	0.00	0.00	0.09	0.50	79.43	0.00	7.92	0.00	0.00	15.54	0.83	71.79	0.00	50	0	50	91.73	79.41	0.00	0.00	2.68	14.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.49	2.47	0.00	0.96	0.00	0.00
199	12.36	1599	3120	0.81	43	0	0	0	3	2	50	0	1	0	0	0.00	0.00	0.45	0.56	86.56	0.00	1.21	0.00	0.00	15.93	0.00	71.71	0.00	50	0	50	97.49	82.47	0.00	0.00	1.33	13.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.24	2.32	0.00	0.95	0.00	0.00
184	11.51	1600	3094	0.83	49	0	0	0	1	1	42	0	5	0	0	0.00	0.00	0.30	0.67	79.90	0.00	7.95	0.00	0.00	16.31	1.19	70.99	0.00	51	0	50	90.70	79.66	0.00	0.00	2.63	14.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.48	2.24	0.00	1.14	0.00	0.00
184	11.49	1600	3097	0.84	41	0	0	0	2	2	35	0	9	0	0	0.00	0.00	0.28	0.92	72.42	0.00	15.29	0.00	0.00	15.02	0.95	72.55	0.00	50	0	50	92.36	80.93	0.00	0.00	1.35	14.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.09	2.22	0.00	0.92	0.00	0.00
185	11.58	1600	3097	0.83	41	0	0	1	0	2	33	0	11	0	0	0.00	0.00	0.00	0.99	66.92	0.00	20.89	0.00	0.00	15.04	1.13	64.26	7.98	50	0	50	90.57	79.62	0.00	0.00	2.40	14.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.82	2.55	0.00	1.14	0.00	0.00
