Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
306	19.81	1600	2994	0.77	80	0	0	2	4	8	53	0	0	0	0	0.00	1.14	1.18	8.40	67.16	0.00	0.00	0.00	0.00	18.51	7.74	53.94	0.00	51	0	52	112.73	78.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.52	2.81	0.00	0.95	0.00	0.00
464	27.72	1600	3236	0.85	61	0	0	0	4	4	44	0	1	0	0	0.00	0.00	0.95	2.09	70.88	0.00	1.98	0.00	0.00	31.99	1.68	38.61	0.00	52	0	52	241.93	125.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.30	5.69	0.00	1.53	0.00	0.00
321	22.54	1600	2754	0.89	50	0	0	1	4	0	49	0	4	0	0	0.00	0.02	0.70	0.00	63.93	0.00	4.53	0.00	0.00	16.20	0.00	61.25	0.00	53	0	53	127.06	77.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.03	2.59	0.00	0.81	0.00	0.00
392	20.78	1600	3647	0.87	67	0	0	1	2	7	39	0	11	0	0	0.00	0.04	2.20	2.00	67.40	0.00	22.11	0.00	0.00	26.95	1.53	50.74	0.00	52	0	52	186.69	124.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.65	5.28	0.00	1.58	0.00	0.00
289	17.80	1600	3138	0.68	59	0	0	1	5	2	52	0	2	0	0	0.00	0.03	0.95	0.12	81.52	0.00	1.07	0.00	0.00	20.41	0.00	61.78	0.00	51	0	52	140.99	101.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.23	3.33	0.00	1.02	0.00	0.00
186	11.60	1600	3109	0.84	41	0	0	0	3	1	34	0	9	0	0	0.00	0.00	0.66	0.58	72.23	0.00	15.64	0.00	0.00	15.45	0.00	69.84	3.11	51	0	52	91.49	80.42	0.00	0.00	0.95	14.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.62	2.36	0.00	1.15	0.00	0.00
184	11.49	1600	3093	0.84	49	0	0	0	1	2	39	0	7	0	0	0.00	0.00	0.22	0.75	76.35	0.00	11.49	0.00	0.00	15.93	1.15	70.99	0.44	51	0	52	89.70	80.05	0.00	0.00	1.92	14.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.54	2.64	0.00	0.93	0.00	0.00
184	11.53	1600	3097	0.83	40	0	0	0	2	1	36	0	9	0	0	0.00	0.00	0.41	0.53	70.54	0.00	17.38	0.00	0.00	15.49	0.00	72.98	0.00	51	0	52	92.72	80.84	0.00	0.00	1.98	14.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.47	2.19	0.00	1.13	0.00	0.00
186	11.60	1600	3103	0.83	41	0	0	0	1	1	32	0	12	0	1	0.00	0.00	0.07	0.43	67.13	0.00	19.68	0.00	1.62	15.29	0.00	65.51	7.60	51	0	52	90.53	80.22	0.00	0.00	3.28	13.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.36	2.39	0.00	0.94	0.00	0.00
186	11.70	1599	3087	0.82	52	0	0	0	2	2	39	0	9	0	0	0.00	0.00	0.32	0.65	71.05	0.00	16.44	0.00	0.00	16.71	0.96	66.42	4.21	51	0	52	93.12	80.23	0.00	0.00	5.02	10.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.34	2.28	0.00	0.95	0.00	0.00
