Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1	C1E	C3	C6	C7s	C8	C9	C10	POLL%	C1%	C1E%	C3%	C6%	C7s%	C8%	C9%	C10%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%
307	10.79	2799	3151	0.80	131	0	0	2	4	3	25	0	0	0	0	0.00	6.58	5.02	8.20	71.14	0.00	0.00	0.00	0.00	25.69	4.78	58.74	0.00	52	0	52	97.71	69.64	0.00	0.00	1.83	20.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.86	7.92	0.00	0.90	0.00	0.00
251	9.52	2718	2998	0.85	25	0	0	1	2	1	33	0	0	0	0	0.00	0.05	0.93	0.85	85.98	0.00	0.00	0.00	0.00	14.12	0.00	76.36	0.00	50	0	51	75.82	67.94	0.00	0.00	3.52	21.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.55	4.80	0.00	1.09	0.00	0.00
245	9.83	2500	3093	0.87	33	0	0	2	0	2	33	0	0	0	0	0.00	0.10	0.00	2.00	88.23	0.00	0.00	0.00	0.00	13.82	3.54	72.81	0.00	50	0	50	78.73	71.32	0.00	0.00	3.06	20.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.75	4.27	0.00	1.07	0.00	0.00
232	9.70	2474	2987	0.86	33	0	0	0	2	2	35	0	1	0	0	0.00	0.00	0.54	1.44	85.29	0.00	0.02	0.00	0.00	14.25	2.37	73.68	0.00	50	0	50	76.71	69.24	0.00	0.00	2.95	20.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.17	4.07	0.00	0.97	0.00	0.00
228	10.28	2214	3103	0.86	33	0	0	0	0	1	33	0	5	0	0	0.00	0.00	0.00	0.61	82.62	0.00	6.92	0.00	0.00	14.08	0.00	75.65	0.00	49	0	50	82.07	74.08	0.00	0.00	2.69	18.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.39	3.78	0.00	0.96	0.00	0.00
212	10.21	2184	2948	0.85	41	0	0	0	1	0	35	0	3	0	0	0.00	0.00	0.16	0.00	81.07	0.00	4.39	0.00	0.00	14.74	0.00	75.06	0.00	50	0	50	79.05	71.75	0.00	0.00	2.90	18.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.95	3.55	0.00	0.90	0.00	0.00
260	13.66	1941	3033	0.89	33	0	0	2	2	1	36	0	9	0	0	0.00	0.04	0.50	0.41	71.76	0.00	12.17	0.00	0.00	18.77	0.73	65.94	0.89	50	0	49	92.19	75.42	0.00	0.00	1.25	16.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	3.11	0.00	1.05	0.00	0.00
447	27.37	1812	2787	0.79	46	0	0	1	3	1	42	0	3	0	0	0.00	0.00	0.52	0.44	59.91	0.00	4.63	0.00	0.00	24.64	0.00	47.99	0.00	50	0	50	164.24	90.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.33	4.50	0.00	1.13	0.00	0.00
388	23.80	1608	3138	0.83	51	0	0	0	3	2	49	0	6	0	0	0.00	0.00	0.46	0.52	69.44	0.00	7.13	0.00	0.00	27.52	0.76	47.92	0.00	50	0	50	205.02	93.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.23	4.48	0.00	1.13	0.00	0.00
190	11.31	1600	3249	0.81	57	0	0	0	1	1	44	0	3	0	0	0.00	0.00	0.09	0.69	87.19	0.00	5.50	0.00	0.00	15.30	1.13	72.26	0.00	49	0	49	115.08	94.75	0.00	0.00	2.06	13.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.49	3.20	0.00	1.22	0.00	0.00
